,EURUSD=X,GBPUSD=X,AUDUSD=X,NZDUSD=X,JPY=X,EURJPY=X
2011-07-15,1.41573,1.61491,1.07259,0.84218,79.18,112.09
2011-07-18,1.41231,1.61119,1.0648,0.84767,79.113,111.73
2011-07-19,1.41119,1.60583,1.06131,0.84417,79.05,111.54
2011-07-20,1.41729,1.61371,1.07439,0.85653,79.126,112.14
2011-07-21,1.427,1.61593,1.07702,0.85859,78.754,112.385
2011-07-22,1.442,1.63233,1.08378,0.86266,78.584,113.27
2011-07-25,1.43885,1.63151,1.0846,0.86513,78.38,112.75
2011-07-26,1.43715,1.62808,1.0847,0.86222,78.3,112.506
2011-07-27,1.45081,1.6426,1.096,0.87268,77.914,113.03
2011-07-28,1.4373,1.63273,1.1035,0.87161,77.93,112.027
2011-07-29,1.4332,1.63685,1.1,0.87063,77.73,111.441
2011-08-01,1.43637,1.6412,1.10173,0.88176,77.213,110.903
2011-08-02,1.42621,1.63092,1.0978,0.87704,77.46,110.497
2011-08-03,1.41733,1.62787,1.07489,0.86281,77.335,109.628
2011-08-04,1.4353,1.64341,1.07609,0.86618,77.112,110.602
2011-08-05,1.40671,1.62359,1.04291,0.82981,79.29,111.481
2011-08-08,1.42941,1.64166,1.0383,0.83703,78.254,111.84
2011-08-09,1.41707,1.63201,1.01292,0.81659,77.585,109.983
2011-08-10,1.43831,1.63148,1.03839,0.83963,77.05,110.8
2011-08-11,1.41247,1.61181,1.013,0.809,76.759,108.413
2011-08-12,1.42264,1.6228,1.03383,0.82932,76.86,109.34
2011-08-15,1.42741,1.62933,1.0383,0.83493,76.82,109.64
2011-08-16,1.44383,1.63859,1.04873,0.83389,76.84,110.946
2011-08-17,1.4398,1.64409,1.0476,0.83389,76.754,110.5
2011-08-18,1.44292,1.6541,1.05395,0.83591,76.547,110.45
2011-08-19,1.43244,1.65079,1.03793,0.82298,76.637,109.734
2011-08-22,1.43693,1.6478,1.0385,0.8194,76.786,110.322
2011-08-23,1.4361,1.64661,1.0398,0.82332,76.832,110.32
2011-08-24,1.44371,1.64981,1.0524,0.8341,76.66,110.642
2011-08-25,1.44123,1.63701,1.04633,0.82953,77.053,111.043
2011-08-26,1.4373,1.62832,1.04418,0.82823,77.435,111.289
2011-08-29,1.44951,1.635,1.05797,0.84041,76.682,111.158
2011-08-30,1.45243,1.6415,1.06795,0.84832,76.933,111.738
2011-08-31,1.44331,1.63076,1.0676,0.85237,76.701,110.69
2011-09-01,1.43746,1.62514,1.06891,0.85281,76.73,110.27
2011-09-02,1.42621,1.6188,1.07231,0.85193,76.86,109.61
2011-09-05,1.41577,1.61721,1.06099,0.84388,76.902,108.864
2011-09-06,1.40631,1.60999,1.05151,0.82802,76.902,108.155
2011-09-07,1.40032,1.59482,1.0492,0.82501,77.618,108.67
2011-09-08,1.40857,1.59859,1.06508,0.8341,77.301,108.888
2011-09-09,1.39041,1.59775,1.06074,0.83556,77.508,107.739
2011-09-12,1.36008,1.58569,1.0442,0.82001,77.463,105.403
2011-09-13,1.36603,1.58587,1.03516,0.8242,77.18,105.409
2011-09-14,1.36861,1.57861,1.03193,0.82311,76.932,105.28
2011-09-15,1.37461,1.57699,1.0277,0.8192,76.677,105.38
2011-09-16,1.3869,1.5793,1.0326,0.82311,76.734,106.394
2011-09-19,1.37014,1.5724,1.0313,0.82583,76.91,105.385
2011-09-20,1.36056,1.566,1.0151,0.81793,76.596,104.188
2011-09-21,1.36939,1.57342,1.0252,0.82203,76.463,104.671
2011-09-22,1.3586,1.55082,1.0062,0.8,76.538,103.96
2011-09-23,1.34809,1.53617,0.97656,0.78309,76.306,102.88
2011-09-26,1.3547,1.54933,0.98261,0.7761,76.54,103.68
2011-09-27,1.35181,1.55526,0.98213,0.77967,76.336,103.175
2011-09-28,1.35823,1.56399,0.99049,0.78802,76.808,104.34
2011-09-29,1.35377,1.55761,0.97475,0.77459,76.54,103.619
2011-09-30,1.35858,1.55994,0.97647,0.76917,76.765,104.26
2011-10-03,1.33609,1.55831,0.96768,0.76318,77.19,103.14
2011-10-04,1.3195,1.54359,0.95247,0.75239,76.592,101.05
2011-10-05,1.33301,1.54703,0.95566,0.75919,76.76,102.308
2011-10-06,1.33399,1.5466,0.96404,0.76558,76.782,102.419
2011-10-07,1.34289,1.54345,0.97418,0.76888,76.658,102.94
2011-10-10,1.3386,1.5533,0.97675,0.76988,76.77,102.756
2011-10-11,1.36355,1.56583,0.9984,0.78413,76.66,104.524
2011-10-12,1.36457,1.55889,0.99562,0.7804,76.667,104.614
2011-10-13,1.3792,1.57478,1.01596,0.79567,77.18,106.459
2011-10-14,1.37355,1.57451,1.0154,0.79208,76.88,105.6
2011-10-17,1.38791,1.58263,1.03421,0.80431,77.22,107.17
2011-10-18,1.3744,1.57451,1.017,0.79258,76.831,105.588
2011-10-19,1.374,1.57087,1.0253,0.79428,76.777,105.449
2011-10-20,1.3765,1.57771,1.02386,0.79308,76.8,105.7
2011-10-21,1.3779,1.5796,1.02305,0.7934,76.86,105.88
2011-10-24,1.38477,1.59431,1.03199,0.80147,76.21,105.56
2011-10-25,1.39223,1.59967,1.04673,0.80541,76.132,105.981
2011-10-26,1.39045,1.59985,1.04287,0.79745,76.109,105.832
2011-10-27,1.38769,1.59597,1.0399,0.8,76.184,105.72
2011-10-28,1.41739,1.60878,1.0697,0.82203,75.93,107.63
2011-10-31,1.41401,1.61119,1.0674,0.8196,75.74,107.104
2011-11-01,1.386,1.608,1.05451,0.80828,78.308,108.517
2011-11-02,1.3656,1.59401,1.0307,0.79302,78.306,106.96
2011-11-03,1.369,1.59119,1.0253,0.78302,78.139,106.95
2011-11-04,1.38299,1.60372,1.04185,0.79631,78.053,107.882
2011-11-07,1.37893,1.60328,1.0396,0.79669,78.13,107.754
2011-11-08,1.37601,1.60619,1.03622,0.79548,78.077,107.416
2011-11-09,1.38265,1.60989,1.03787,0.79719,77.708,107.424
2011-11-10,1.35267,1.5915,1.0139,0.78021,77.758,105.19
2011-11-11,1.36101,1.59421,1.01529,0.77748,77.652,105.68
2011-11-14,1.3787,1.60769,1.0333,0.7912,77.156,106.372
2011-11-15,1.36242,1.59,1.02057,0.77748,77.079,105.023
2011-11-16,1.35071,1.58058,1.0145,0.76941,77.06,104.096
2011-11-17,1.3441,1.5708,1.0053,0.76336,77.061,103.569
2011-11-18,1.3458,1.5752,0.9984,0.75873,76.958,103.539
2011-11-21,1.353,1.57771,0.9998,0.75529,76.839,104.01
2011-11-22,1.34844,1.56389,0.98522,0.74946,76.9,103.73
2011-11-23,1.35219,1.5649,0.98493,0.74929,76.97,104.063
2011-11-24,1.3352,1.55287,0.96993,0.73997,77.272,103.105
2011-11-25,1.3331,1.5477,0.97087,0.7414,77.166,102.87
2011-11-28,1.33135,1.54899,0.9828,0.75053,77.667,103.39
2011-11-29,1.3317,1.5501,0.99079,0.7554,78.081,103.966
2011-11-30,1.33241,1.55979,1.0018,0.76342,77.96,103.872
2011-12-01,1.34439,1.57072,1.02548,0.77918,77.583,104.29
2011-12-02,1.34669,1.56831,1.0223,0.77961,77.75,104.7
2011-12-05,1.3419,1.56099,1.024,0.78009,78.08,104.76
2011-12-06,1.33867,1.56431,1.02566,0.78027,77.812,104.12
2011-12-07,1.3412,1.5607,1.02491,0.78021,77.75,104.242
2011-12-08,1.34037,1.57003,1.02765,0.78052,77.673,104.073
2011-12-09,1.33454,1.5638,1.01782,0.77268,77.68,103.66
2011-12-12,1.33717,1.56541,1.0207,0.77471,77.612,103.78
2011-12-13,1.31711,1.55807,1.00416,0.76208,77.939,102.61
2011-12-14,1.30191,1.54801,0.9989,0.75609,77.961,101.481
2011-12-15,1.2988,1.54751,0.9903,0.74974,78.108,101.43
2011-12-16,1.30297,1.55229,0.99384,0.75591,77.84,101.414
2011-12-19,1.3037,1.55251,0.99641,0.76185,77.81,101.429
2011-12-20,1.30078,1.55099,0.99177,0.75689,78.01,101.46
2011-12-21,1.3088,1.5671,1.0079,0.76852,77.84,101.88
2011-12-22,1.304,1.5671,1.00741,0.7687,78.07,101.771
2011-12-23,1.3056,1.56799,1.0134,0.77417,78.16,102.04
2011-12-26,1.3045,1.5597,1.0158,0.77441,78.08,101.83
2011-12-27,1.30506,1.56189,1.016,0.77435,78.03,101.78
2011-12-28,1.30721,1.56649,1.0148,0.77202,77.87,101.77
2011-12-29,1.29272,1.5444,1.00789,0.76793,77.946,100.742
2011-12-30,1.29561,1.54159,1.0141,0.77208,77.659,100.587
2012-01-02,1.29601,1.55121,1.0208,0.77869,77.02,99.61
2012-01-03,1.2941,1.552,1.0254,0.78101,76.93,99.532
2012-01-04,1.3056,1.56441,1.037,0.79039,76.722,100.146
2012-01-05,1.29314,1.56094,1.03413,0.7866,76.71,99.19
2012-01-06,1.27961,1.55017,1.0257,0.78119,77.151,98.707
2012-01-09,1.26804,1.54195,1.0198,0.78009,76.91,97.501
2012-01-10,1.2776,1.54591,1.0254,0.78902,76.86,98.17
2012-01-11,1.27518,1.54746,1.0298,0.79409,76.85,98.005
2012-01-12,1.27239,1.5336,1.03152,0.79821,76.858,97.777
2012-01-13,1.28205,1.53421,1.03367,0.7939,76.779,98.439
2012-01-16,1.2647,1.53001,1.02812,0.79321,76.91,97.301
2012-01-17,1.2667,1.5325,1.032,0.79428,76.82,97.299
2012-01-18,1.2746,1.53386,1.03798,0.80038,76.82,97.9
2012-01-19,1.2866,1.543,1.04189,0.80328,76.767,98.758
2012-01-20,1.2965,1.54883,1.04159,0.80302,77.08,99.899
2012-01-23,1.28848,1.55456,1.0468,0.80522,76.96,99.184
2012-01-24,1.30269,1.5579,1.0529,0.81156,77.0,100.257
2012-01-25,1.3041,1.5627,1.048,0.81149,77.687,101.261
2012-01-26,1.31074,1.5661,1.05929,0.81759,77.77,101.916
2012-01-27,1.30928,1.56821,1.06158,0.82088,77.46,101.422
2012-01-30,1.32079,1.5724,1.06372,0.82372,76.732,101.34
2012-01-31,1.31396,1.57085,1.0586,0.8194,76.36,100.33
2012-02-01,1.3077,1.57604,1.06081,0.82433,76.27,99.72
2012-02-02,1.317,1.58428,1.0718,0.83347,76.189,100.327
2012-02-03,1.31372,1.58028,1.0705,0.83202,76.18,100.05
2012-02-06,1.31271,1.5803,1.0752,0.83417,76.551,100.47
2012-02-07,1.31216,1.58128,1.0722,0.83368,76.55,100.421
2012-02-08,1.32485,1.58932,1.0798,0.83528,76.79,101.709
2012-02-09,1.32485,1.58128,1.0788,0.83382,77.06,102.091
2012-02-10,1.32784,1.58128,1.07691,0.83333,77.632,103.063
2012-02-13,1.32368,1.57821,1.0709,0.83043,77.7,102.84
2012-02-14,1.31579,1.57257,1.0705,0.83202,77.51,101.956
2012-02-15,1.31337,1.56912,1.0704,0.8357,78.36,102.91
2012-02-16,1.30581,1.56887,1.06873,0.83271,78.48,102.466
2012-02-17,1.31268,1.58078,1.07506,0.83598,78.824,103.474
2012-02-20,1.32272,1.58692,1.08035,0.8426,79.788,105.52
2012-02-21,1.32048,1.58283,1.0722,0.83766,79.586,105.099
2012-02-22,1.32433,1.57903,1.067,0.83528,79.83,105.736
2012-02-23,1.32557,1.5672,1.0625,0.82884,80.28,106.33
2012-02-24,1.33736,1.57456,1.0728,0.83759,79.93,106.893
2012-02-27,1.34671,1.58869,1.06952,0.83598,81.471,109.735
2012-02-28,1.34066,1.58328,1.07592,0.84062,80.464,107.881
2012-02-29,1.3478,1.5922,1.07996,0.84019,80.48,108.46
2012-03-01,1.33209,1.59236,1.07411,0.83507,81.276,108.299
2012-03-02,1.33227,1.59591,1.08078,0.8385,81.12,108.03
2012-03-05,1.31862,1.58331,1.07226,0.82953,81.627,107.622
2012-03-06,1.32258,1.58755,1.0677,0.82176,81.518,107.807
2012-03-07,1.31234,1.57233,1.0566,0.81367,80.66,105.83
2012-03-08,1.31399,1.57356,1.05688,0.8146,81.338,106.882
2012-03-09,1.32749,1.58253,1.06446,0.8244,81.58,108.281
2012-03-12,1.31251,1.5673,1.05633,0.81927,82.373,108.08
2012-03-13,1.31683,1.56544,1.0533,0.82001,82.363,108.446
2012-03-14,1.30804,1.5706,1.0543,0.8219,82.96,108.49
2012-03-15,1.30225,1.56544,1.044,0.80788,83.84,109.192
2012-03-16,1.30787,1.57035,1.0521,0.8192,83.492,109.177
2012-03-19,1.31771,1.58371,1.0602,0.82658,83.45,109.96
2012-03-20,1.32293,1.58881,1.05998,0.82529,83.37,110.3
2012-03-21,1.32377,1.58629,1.04851,0.81673,83.65,110.751
2012-03-22,1.32188,1.58755,1.0459,0.81288,83.203,109.973
2012-03-23,1.32048,1.58278,1.04015,0.81149,82.51,108.968
2012-03-26,1.3283,1.58781,1.04887,0.81813,82.589,109.702
2012-03-27,1.33601,1.59617,1.0527,0.82271,82.987,110.867
2012-03-28,1.33287,1.59541,1.04432,0.81967,83.048,110.705
2012-03-29,1.33262,1.58932,1.0392,0.8184,82.832,110.36
2012-03-30,1.33138,1.59591,1.0375,0.81753,82.273,109.536
2012-04-02,1.33583,1.60141,1.0426,0.8221,82.87,110.68
2012-04-03,1.33333,1.60385,1.04293,0.82522,81.54,108.735
2012-04-04,1.32252,1.59066,1.03098,0.81739,82.83,109.545
2012-04-05,1.31441,1.59033,1.0281,0.81606,82.44,108.35
2012-04-06,1.30651,1.58303,1.02952,0.81579,82.27,107.389
2012-04-09,1.30791,1.58806,1.0288,0.81873,81.33,106.402
2012-04-10,1.31113,1.59081,1.03101,0.82109,81.643,107.031
2012-04-11,1.30736,1.58554,1.02339,0.81433,80.694,105.497
2012-04-12,1.31199,1.59236,1.032,0.81981,81.008,106.263
2012-04-13,1.31891,1.59591,1.0439,0.83132,80.93,106.742
2012-04-16,1.30565,1.58504,1.03437,0.82277,80.902,105.549
2012-04-17,1.31268,1.58957,1.0354,0.8196,80.381,105.512
2012-04-18,1.31354,1.59421,1.04068,0.82203,81.06,106.46
2012-04-19,1.31199,1.60231,1.03723,0.81713,81.3,106.662
2012-04-20,1.31458,1.60617,1.03464,0.81486,81.609,107.275
2012-04-23,1.32048,1.61316,1.0384,0.81873,81.6,107.772
2012-04-24,1.3152,1.61212,1.0311,0.81281,81.08,106.646
2012-04-25,1.31978,1.61447,1.0334,0.814,81.39,107.4
2012-04-26,1.32328,1.61781,1.03621,0.81553,81.3,107.571
2012-04-27,1.31909,1.61786,1.0367,0.8134,81.058,106.915
2012-04-30,1.32415,1.62813,1.04563,0.82359,80.35,106.39
2012-05-01,1.32398,1.62338,1.0422,0.81833,79.921,105.79
2012-05-02,1.32398,1.62232,1.0337,0.81533,80.21,106.183
2012-05-03,1.31475,1.6193,1.03078,0.80678,80.121,105.337
2012-05-04,1.31562,1.6192,1.0268,0.80103,80.21,105.52
2012-05-07,1.29703,1.61231,1.0124,0.79271,79.818,103.509
2012-05-08,1.30617,1.61943,1.02157,0.79738,79.92,104.368
2012-05-09,1.29955,1.61473,1.01029,0.78585,79.86,103.77
2012-05-10,1.29366,1.61381,1.00546,0.78419,79.71,103.109
2012-05-11,1.29349,1.61368,1.00603,0.78419,79.869,103.3
2012-05-14,1.28999,1.60772,1.00247,0.78137,80.03,103.238
2012-05-15,1.2832,1.60979,0.99741,0.77748,79.85,102.471
2012-05-16,1.27356,1.59872,0.99463,0.7697,80.325,102.287
2012-05-17,1.27307,1.5921,0.99315,0.76628,80.35,102.297
2012-05-18,1.26984,1.57853,0.98951,0.76423,79.408,100.83
2012-05-21,1.2773,1.58128,0.98386,0.75798,79.17,101.109
2012-05-22,1.28107,1.58278,0.99177,0.76693,79.41,101.738
2012-05-23,1.26646,1.57609,0.97723,0.7525,80.004,101.298
2012-05-24,1.25612,1.56838,0.97286,0.74934,79.42,99.75
2012-05-25,1.2536,1.56593,0.97647,0.7542,79.66,99.866
2012-05-28,1.25691,1.56814,0.98193,0.75919,79.59,100.03
2012-05-29,1.25251,1.56691,0.98213,0.75919,79.561,99.635
2012-05-30,1.24782,1.56348,0.9827,0.76161,79.5,99.2
2012-05-31,1.23747,1.5483,0.9705,0.75188,78.982,97.715
2012-06-01,1.23625,1.53965,0.9721,0.75358,78.528,97.056
2012-06-04,1.24023,1.53515,0.96441,0.75131,78.1,96.836
2012-06-05,1.25094,1.53846,0.97485,0.75907,78.361,98.086
2012-06-06,1.24626,1.53846,0.97761,0.75919,78.73,98.124
2012-06-07,1.25739,1.54823,0.99088,0.77036,79.27,99.682
2012-06-08,1.25707,1.55231,0.99098,0.7684,79.69,100.15
2012-06-11,1.26454,1.55376,0.9986,0.77658,79.56,100.61
2012-06-12,1.24782,1.54861,0.98775,0.76888,79.307,98.955
2012-06-13,1.25047,1.5569,0.99532,0.77742,79.527,99.428
2012-06-14,1.25739,1.55207,0.99493,0.77682,79.372,99.796
2012-06-15,1.26279,1.55545,1.00152,0.78351,79.422,100.286
2012-06-18,1.27049,1.57159,1.01144,0.79189,79.052,100.436
2012-06-19,1.25976,1.56863,1.0113,0.7922,79.0,99.518
2012-06-20,1.26807,1.57198,1.0182,0.79592,79.034,100.21
2012-06-21,1.26807,1.5706,1.01963,0.8007,79.421,100.708
2012-06-22,1.25518,1.56006,1.00444,0.78777,80.02,100.389
2012-06-25,1.25376,1.55836,1.0035,0.78759,80.56,100.99
2012-06-26,1.25047,1.55666,1.0014,0.78722,79.65,99.575
2012-06-27,1.24875,1.56372,1.00501,0.78958,79.46,99.221
2012-06-28,1.24735,1.55715,1.00768,0.79189,79.685,99.369
2012-06-29,1.24409,1.55183,1.00337,0.78709,79.313,98.678
2012-07-02,1.26552,1.56821,1.02392,0.8018,79.839,101.032
2012-07-03,1.25818,1.56912,1.0238,0.80341,79.44,99.944
2012-07-04,1.26056,1.56912,1.029,0.80502,79.84,100.65
2012-07-05,1.25163,1.55841,1.02686,0.80392,79.94,100.05
2012-07-06,1.23916,1.55304,1.02808,0.80431,79.86,98.933
2012-07-09,1.22714,1.54799,1.0196,0.79719,79.478,97.519
2012-07-10,1.23183,1.55304,1.02069,0.79681,79.558,97.99
2012-07-11,1.22564,1.55183,1.01883,0.7946,79.35,97.24
2012-07-12,1.22472,1.55111,1.02497,0.79517,79.61,97.464
2012-07-13,1.21927,1.54273,1.0137,0.7902,79.31,96.71
2012-07-16,1.22489,1.55836,1.0235,0.79681,79.17,96.96
2012-07-17,1.22684,1.5625,1.02408,0.79643,78.82,96.692
2012-07-18,1.22956,1.56642,1.0316,0.79834,79.096,97.242
2012-07-19,1.22775,1.5647,1.0361,0.79987,78.799,96.737
2012-07-20,1.22769,1.57183,1.04244,0.80354,78.74,96.663
2012-07-23,1.21271,1.56079,1.03399,0.79637,78.45,95.139
2012-07-24,1.21242,1.55183,1.0273,0.78964,78.311,94.94
2012-07-25,1.20619,1.55015,1.0216,0.78241,78.107,94.21
2012-07-26,1.21403,1.54871,1.03046,0.7902,78.103,94.819
2012-07-27,1.22805,1.56863,1.0395,0.80032,78.324,96.15
2012-07-30,1.23047,1.57282,1.04641,0.8086,78.5,96.564
2012-07-31,1.22594,1.57134,1.04987,0.80919,78.101,95.744
2012-08-01,1.22941,1.56678,1.0485,0.80926,78.12,96.02
2012-08-02,1.22414,1.55448,1.047,0.80991,78.38,95.943
2012-08-03,1.21803,1.55159,1.04588,0.80952,78.22,95.257
2012-08-06,1.24285,1.56541,1.0559,0.8182,78.61,97.668
2012-08-07,1.239,1.5588,1.0563,0.81981,78.2,96.87
2012-08-08,1.2387,1.56162,1.0537,0.8152,78.61,97.35
2012-08-09,1.23733,1.56703,1.0558,0.81208,78.4,97.0
2012-08-10,1.22941,1.56311,1.0574,0.81182,78.61,96.63
2012-08-13,1.22772,1.56691,1.05529,0.81129,78.25,96.062
2012-08-14,1.23274,1.56789,1.0514,0.80952,78.33,96.55
2012-08-15,1.23259,1.56764,1.04871,0.80489,78.815,97.127
2012-08-16,1.22895,1.56814,1.0496,0.80697,78.99,97.07
2012-08-17,1.23579,1.57356,1.0524,0.81189,79.25,97.93
2012-08-20,1.23326,1.56887,1.04372,0.80788,79.51,98.05
2012-08-21,1.23533,1.57109,1.04521,0.80952,79.33,97.99
2012-08-22,1.24766,1.57791,1.0469,0.81037,79.242,98.848
2012-08-23,1.25345,1.58836,1.05091,0.81606,78.539,98.434
2012-08-24,1.25612,1.58579,1.04324,0.81301,78.6,98.723
2012-08-27,1.25044,1.5803,1.04049,0.8107,78.73,98.468
2012-08-28,1.25016,1.57928,1.0366,0.80867,78.75,98.443
2012-08-29,1.25723,1.5826,1.0375,0.80483,78.57,98.754
2012-08-30,1.25313,1.58278,1.0341,0.80115,78.72,98.637
2012-08-31,1.25109,1.57903,1.0281,0.79802,78.53,98.23
2012-09-03,1.2577,1.5873,1.02781,0.80006,78.29,98.468
2012-09-04,1.25865,1.58806,1.0241,0.79738,78.339,98.594
2012-09-05,1.25345,1.58655,1.0212,0.79409,78.47,98.35
2012-09-06,1.26024,1.59058,1.0193,0.79542,78.42,98.8
2012-09-07,1.26326,1.59337,1.02859,0.80083,78.89,99.63
2012-09-10,1.27959,1.60082,1.03622,0.81077,78.219,100.076
2012-09-11,1.27616,1.59921,1.0334,0.80847,78.226,99.82
2012-09-12,1.28518,1.6072,1.04305,0.81733,77.75,99.92
2012-09-13,1.29032,1.61082,1.04661,0.82041,77.83,100.39
2012-09-14,1.29938,1.61551,1.05352,0.83112,77.648,100.88
2012-09-17,1.31165,1.62259,1.05386,0.82891,78.333,102.729
2012-09-18,1.31101,1.6247,1.04759,0.8261,78.673,103.126
2012-09-19,1.30463,1.62443,1.0455,0.82816,78.77,102.743
2012-09-20,1.30582,1.62311,1.04722,0.83015,78.397,102.372
2012-09-21,1.29735,1.62219,1.04351,0.8296,78.2,101.438
2012-09-24,1.29685,1.62311,1.04356,0.8272,78.08,101.27
2012-09-25,1.29416,1.62259,1.04259,0.82217,77.864,100.759
2012-09-26,1.29001,1.61943,1.03638,0.8196,77.728,100.257
2012-09-27,1.28816,1.61786,1.03728,0.8257,77.698,100.05
2012-09-28,1.29132,1.6233,1.04377,0.83063,77.61,100.216
2012-10-01,1.2809,1.61249,1.03554,0.82781,77.959,99.84
2012-10-02,1.28883,1.6129,1.0361,0.8285,78.041,100.568
2012-10-03,1.29166,1.61316,1.02598,0.82515,78.215,100.972
2012-10-04,1.29232,1.61005,1.02322,0.82149,78.415,101.365
2012-10-05,1.30174,1.61865,1.02426,0.82203,78.484,102.155
2012-10-08,1.30157,1.61389,1.01705,0.8186,78.702,102.431
2012-10-09,1.29769,1.60341,1.02136,0.82102,78.286,101.578
2012-10-10,1.28584,1.59969,1.01876,0.81579,78.219,100.583
2012-10-11,1.28584,1.60077,1.0222,0.81653,78.075,100.388
2012-10-12,1.29333,1.6046,1.02554,0.81639,78.402,101.384
2012-10-15,1.29433,1.60591,1.02263,0.8152,78.468,101.456
2012-10-16,1.29685,1.6081,1.0269,0.81679,78.789,102.151
2012-10-17,1.31079,1.61301,1.0309,0.81826,78.825,103.35
2012-10-18,1.31165,1.61371,1.0379,0.82183,79.06,103.662
2012-10-19,1.30692,1.6057,1.0375,0.81967,79.308,103.63
2012-10-22,1.30225,1.5998,1.03058,0.81573,79.257,103.211
2012-10-23,1.30702,1.60228,1.03368,0.81833,79.99,104.543
2012-10-24,1.29735,1.5949,1.0269,0.81123,79.82,103.54
2012-10-25,1.29651,1.60316,1.0346,0.82068,79.838,103.506
2012-10-26,1.29383,1.61181,1.03514,0.81994,80.235,103.8
2012-10-29,1.29241,1.60953,1.0353,0.82109,79.65,102.91
2012-10-30,1.29082,1.60308,1.03398,0.81974,79.764,102.949
2012-10-31,1.29626,1.60746,1.0366,0.82223,79.684,103.277
2012-11-01,1.29651,1.61342,1.0376,0.82217,79.86,103.523
2012-11-02,1.29483,1.61342,1.04136,0.82775,80.22,103.835
2012-11-05,1.28279,1.6021,1.0343,0.8244,80.5,103.23
2012-11-06,1.28025,1.59847,1.0381,0.82617,80.16,102.59
2012-11-07,1.2808,1.59923,1.04307,0.82761,80.29,102.81
2012-11-08,1.276,1.59821,1.0404,0.81967,79.97,102.018
2012-11-09,1.27453,1.59775,1.04011,0.8134,79.479,101.276
2012-11-12,1.27239,1.58942,1.0395,0.81493,79.46,101.09
2012-11-13,1.27097,1.58781,1.04265,0.8178,79.598,101.152
2012-11-14,1.27097,1.58781,1.0444,0.81653,79.46,100.98
2012-11-15,1.27324,1.58411,1.03659,0.81057,80.2,102.09
2012-11-16,1.27845,1.58655,1.03399,0.81057,81.12,103.689
2012-11-19,1.27595,1.59056,1.03604,0.8136,81.526,104.024
2012-11-20,1.27694,1.58942,1.04024,0.8184,81.35,103.88
2012-11-21,1.28144,1.59261,1.039,0.81693,81.755,104.74
2012-11-22,1.2865,1.59693,1.0383,0.81593,82.574,106.224
2012-11-23,1.28751,1.59413,1.03802,0.81579,82.359,106.027
2012-11-26,1.2966,1.6028,1.0459,0.82393,82.546,107.024
2012-11-27,1.2987,1.60333,1.0472,0.82271,81.873,106.337
2012-11-28,1.29383,1.60231,1.0444,0.82068,82.08,106.183
2012-11-29,1.29534,1.60154,1.0475,0.82413,82.15,106.397
2012-11-30,1.29735,1.60411,1.04294,0.82277,82.151,106.574
2012-12-03,1.29968,1.60231,1.0426,0.81927,82.456,107.157
2012-12-04,,1.60979,,0.82142,82.133,107.301
2012-12-05,1.30993,1.6101,1.04749,0.82467,81.816,107.164
2012-12-06,1.30702,1.60932,1.0448,0.82912,82.436,107.72
2012-12-07,1.29634,1.60501,1.04739,0.8316,82.43,106.838
2012-12-10,1.29061,1.60357,1.04819,0.83382,82.56,106.523
2012-12-11,1.29383,1.60741,1.0488,0.83438,82.35,106.53
2012-12-12,1.30132,1.61186,1.0537,0.83949,82.52,107.372
2012-12-13,1.30668,1.61368,1.05463,0.84282,83.21,108.719
2012-12-14,1.30787,1.6116,1.05317,0.8436,83.667,109.412
2012-12-17,1.31659,1.6176,1.05553,0.84559,84.158,110.789
2012-12-18,1.31648,1.62048,1.0548,0.84452,83.903,110.458
2012-12-19,1.3231,1.62496,1.05199,0.84027,84.361,111.573
2012-12-20,1.32153,1.62522,1.04768,0.83535,84.226,111.291
2012-12-21,1.32377,1.62734,1.0481,0.83417,84.42,111.74
2012-12-24,1.3182,1.61569,1.0397,0.82332,84.41,111.26
2012-12-25,1.31804,1.61316,1.0368,0.82237,84.84,111.82
2012-12-26,1.31804,1.61368,1.0374,0.82223,85.0,112.051
2012-12-27,1.32258,1.61264,1.03658,0.81967,85.668,113.32
2012-12-28,1.32503,1.6116,1.03698,0.82122,86.507,114.599
2012-12-31,1.32277,1.61629,1.0392,0.82264,85.96,113.69
2013-01-01,1.32013,1.62364,1.0399,0.82912,86.72,114.45
2013-01-02,1.31978,1.6247,1.03917,0.82713,86.6,114.287
2013-01-03,1.31822,1.62525,1.0493,0.8334,87.275,115.06
2013-01-04,1.30327,1.60823,1.0453,0.82645,87.74,114.26
2013-01-07,1.30675,1.60679,1.04954,0.83167,88.198,115.257
2013-01-08,1.31251,1.6122,1.05117,0.83745,87.253,114.5
2013-01-09,1.30823,1.60617,1.05137,0.83787,86.868,113.648
2013-01-10,1.30548,1.60154,1.05061,0.839,88.133,115.053
2013-01-11,1.32732,1.61629,1.05803,0.84417,89.246,118.463
2013-01-14,1.3362,1.6127,1.05379,0.83696,89.523,119.6
2013-01-15,1.33779,1.60772,1.05642,0.84225,89.46,119.665
2013-01-16,1.33085,1.60746,1.05708,0.84189,88.75,118.12
2013-01-17,1.32908,1.60026,1.05584,0.84012,88.63,117.771
2013-01-18,1.33726,1.5977,1.05461,0.83717,89.821,120.105
2013-01-21,1.332,1.58554,1.05072,0.83633,90.181,120.109
2013-01-22,1.33115,1.58378,1.0516,0.83598,89.6,119.263
2013-01-23,1.3314,1.58391,1.05629,0.84133,88.529,117.866
