,Open,High,Low,Close
2020-01-03,1.11708,1.11807,1.11257,1.11714
2020-01-06,1.11625,1.12082,1.11581,1.1162
2020-01-07,1.11958,1.11995,1.11349,1.1198
2020-01-08,1.11557,1.11652,1.11109,1.11547
2020-01-09,1.11144,1.11222,1.10951,1.11132
2020-01-10,1.11093,1.1121,1.10862,1.11111
2020-01-13,1.11165,1.11447,1.11141,1.11167
2020-01-14,1.11345,1.11458,1.11056,1.11357
2020-01-15,1.11297,1.11635,1.11203,1.11309
2020-01-16,1.11527,1.11719,1.11298,1.1154
2020-01-17,1.1138,1.1145,1.10876,1.11396
2020-01-20,1.10952,1.11049,1.10775,1.10946
2020-01-21,1.10964,1.11198,1.10865,1.10969
2020-01-22,1.10859,1.10978,1.10716,1.10856
2020-01-23,1.10975,1.11032,1.1037,1.10964
2020-01-24,1.10553,1.10608,1.10212,1.10552
2020-01-27,1.10263,1.104,1.10101,1.10254
2020-01-28,1.10196,1.10266,1.09986,1.10198
2020-01-29,1.10229,1.10302,1.09932,1.10226
2020-01-30,1.10141,1.10366,1.10082,1.10169
2020-01-31,1.10288,1.10902,1.10179,1.10291
2020-02-03,1.10891,1.10891,1.10435,1.10898
2020-02-04,1.10629,1.10656,1.10339,1.10629
2020-02-05,1.10447,1.10485,1.09983,1.10473
2020-02-06,1.10005,1.10129,1.09655,1.10023
2020-02-07,1.0981,1.0987,1.09469,1.0983
2020-02-10,1.09487,1.09613,1.09096,1.09493
2020-02-11,1.09123,1.0927,1.08935,1.09135
2020-02-12,1.09218,1.0925,1.08871,1.09194
2020-02-13,1.08764,1.08909,1.08355,1.08759
2020-02-14,1.0846,1.08625,1.08313,1.0846
2020-02-17,1.08406,1.0854,1.08302,1.08418
2020-02-18,1.08371,1.0839,1.07869,1.08401
2020-02-19,1.07947,1.08085,1.07836,1.07954
2020-02-20,1.08096,1.0821,1.07796,1.08101
2020-02-21,1.07877,1.08637,1.07877,1.0788
2020-02-24,1.08386,1.08637,1.08085,1.08391
2020-02-25,1.0849,1.08817,1.08318,1.08492
2020-02-26,1.0881,1.09036,1.08556,1.0882
2020-02-27,1.08857,1.10057,1.08857,1.08859
2020-02-28,1.09955,1.10528,1.09516,1.09972
2020-03-02,1.10525,1.11641,1.10373,1.10513
2020-03-03,1.11443,1.12075,1.10973,1.1144
2020-03-04,1.11773,1.11857,1.10969,1.11807
2020-03-05,1.11391,1.12045,1.11217,1.11391
2020-03-06,1.12238,1.13547,1.12139,1.12238
2020-03-09,1.13862,1.14958,1.13568,1.1386
2020-03-10,1.13974,1.1423,1.13341,1.1398
2020-03-11,1.13162,1.1366,1.1259,1.13165
2020-03-12,1.12608,1.13329,1.10808,1.12615
2020-03-13,1.11836,1.12213,1.10654,1.11849
2020-03-16,1.11596,1.12354,1.10887,1.11554
2020-03-17,1.11633,1.11891,1.09579,1.11632
2020-03-18,1.10169,1.1045,1.08319,1.10155
2020-03-19,1.09434,1.09456,1.06979,1.09615
2020-03-20,1.06585,1.08299,1.06545,1.06573
2020-03-23,1.06875,1.08249,1.06604,1.06944
2020-03-24,1.07647,1.08885,1.07534,1.07646
2020-03-25,1.08012,1.08495,1.07702,1.08026
2020-03-26,1.08876,1.10255,1.08765,1.08896
2020-03-27,1.10462,1.10865,1.09552,1.10483
2020-03-30,1.11354,1.11378,1.10122,1.11391
2020-03-31,1.10284,1.10436,1.09297,1.10305
2020-04-01,1.10282,1.10375,1.09187,1.10266
2020-04-02,1.0951,1.0963,1.08443,1.09536
2020-04-03,1.08439,1.08589,1.07762,1.08474
2020-04-06,1.08082,1.08344,1.07692,1.0807
2020-04-07,1.08019,1.09234,1.07914,1.08038
2020-04-08,1.08943,1.08962,1.08318,1.08951
2020-04-09,1.08612,1.09436,1.08418,1.08637
2020-04-10,1.0926,1.09541,1.09211,1.09274
2020-04-13,1.09314,1.09685,1.08936,1.09327
2020-04-14,1.09195,1.09839,1.09157,1.0923
2020-04-15,1.09824,1.0989,1.08576,1.09854
2020-04-16,1.09038,1.09077,1.08297,1.09051
2020-04-17,1.08601,1.08932,1.08127,1.08585
2020-04-20,1.08663,1.0897,1.0843,1.0867
2020-04-21,1.08635,1.088,1.08179,1.08648
2020-04-22,1.08574,1.08832,1.08243,1.08565
2020-04-23,1.08068,1.0844,1.07584,1.08096
2020-04-24,1.07763,1.08177,1.07277,1.0777
2020-04-27,1.08237,1.08604,1.08122,1.08237
2020-04-28,1.08272,1.08897,1.08113,1.08249
2020-04-29,1.08324,1.08743,1.08317,1.08366
2020-04-30,1.08767,1.097,1.08356,1.08773
2020-05-01,1.09448,1.10162,1.09354,1.09455
2020-05-04,1.09575,1.09578,1.09013,1.09596
2020-05-05,1.09045,1.09213,1.0827,1.09043
2020-05-06,1.08401,1.08448,1.07842,1.08386
2020-05-07,1.08005,1.08157,1.07675,1.07986
2020-05-08,1.08369,1.08733,1.08163,1.08372
2020-05-11,1.08401,1.0853,1.08043,1.08395
2020-05-12,1.08092,1.08804,1.07854,1.08094
2020-05-13,1.08463,1.08934,1.08314,1.08468
2020-05-14,1.08219,1.08249,1.07766,1.08237
2020-05-15,1.08063,1.08495,1.07909,1.0807
2020-05-18,1.08195,1.09127,1.08009,1.08213
2020-05-19,1.09158,1.09751,1.09027,1.09151
2020-05-20,1.09302,1.0999,1.09292,1.09278
2020-05-21,1.09794,1.10087,1.09395,1.0983
2020-05-22,1.09524,1.09553,1.08861,1.09529
2020-05-25,1.09091,1.09146,1.0872,1.09078
2020-05-26,1.09011,1.09915,1.08984,1.0903
2020-05-27,1.09806,1.10299,1.09366,1.09818
2020-05-28,1.10153,1.10719,1.09931,1.10169
2020-05-29,1.10781,1.11447,1.10704,1.10791
2020-06-01,1.11146,1.1152,1.11015,1.11185
2020-06-02,1.11256,1.11957,1.11157,1.11259
2020-06-03,1.11857,1.125,1.11811,1.11894
2020-06-04,1.12372,1.13605,1.1196,1.1236
2020-06-05,1.13372,1.13839,1.12857,1.13379
2020-06-08,1.13161,1.13187,1.12695,1.13195
2020-06-09,1.13029,1.13634,1.12437,1.13056
2020-06-10,1.13341,1.13889,1.13341,1.13322
2020-06-11,1.13687,1.14002,1.13261,1.13654
2020-06-12,1.12894,1.13398,1.12347,1.12881
2020-06-15,1.12542,1.1292,1.12288,1.1252
2020-06-16,1.1338,1.13498,1.12317,1.13377
2020-06-17,1.12649,1.12969,1.12103,1.12657
2020-06-18,1.12413,1.12625,1.12046,1.12429
2020-06-19,1.12072,1.1253,1.11739,1.1211
2020-06-22,1.11794,1.12677,1.11756,1.11776
2020-06-23,1.12771,1.1349,1.12343,1.12797
2020-06-24,1.13136,1.13263,1.12599,1.13123
2020-06-25,1.12514,1.126,1.11914,1.12509
2020-06-26,1.12208,1.1239,1.11978,1.12221
2020-06-29,1.12241,1.12892,1.12206,1.12259
2020-06-30,1.12471,1.12616,1.11923,1.12472
2020-07-01,1.12337,1.12746,1.11892,1.1236
2020-07-02,1.12534,1.13033,1.12278,1.12514
2020-07-03,1.12397,1.12511,1.12211,1.12378
2020-07-06,1.12488,1.13469,1.12488,1.12472
2020-07-07,1.13103,1.13366,1.12604,1.13129
2020-07-08,1.12728,1.13456,1.12652,1.12752
2020-07-09,1.13379,1.13727,1.1288,1.13392
2020-07-10,1.12892,1.13248,1.12572,1.1288
2020-07-13,1.13088,1.13705,1.13045,1.131
2020-07-14,1.13458,1.14071,1.13263,1.13455
2020-07-15,1.14108,1.1453,1.13935,1.14107
2020-07-16,1.14173,1.1443,1.13795,1.14172
2020-07-17,1.13865,1.14416,1.13789,1.13921
2020-07-20,1.14396,1.14679,1.14052,1.1443
2020-07-21,1.14576,1.1498,1.14262,1.14587
2020-07-22,1.15351,1.16009,1.15085,1.1534
2020-07-23,1.15667,1.16243,1.15421,1.15687
2020-07-24,1.1595,1.16401,1.15817,1.15961
2020-07-27,1.16526,1.17795,1.16526,1.16526
2020-07-28,1.17665,1.17758,1.1701,1.17693
2020-07-29,1.17206,1.1779,1.1715,1.17188
2020-07-30,1.17869,1.18074,1.17327,1.17829
2020-07-31,1.18737,1.1908,1.18026,1.18723
2020-08-03,1.17841,1.17876,1.17014,1.17823
2020-08-04,1.17606,1.1805,1.17242,1.17633
2020-08-05,1.18149,1.19053,1.18,1.18154
2020-08-06,1.18737,1.19119,1.18208,1.18728
2020-08-07,1.18751,1.18835,1.17565,1.18765
2020-08-10,1.17824,1.1802,1.1743,1.17827
2020-08-11,1.17376,1.1805,1.17232,1.17378
2020-08-12,1.17398,1.18127,1.1713,1.17365
2020-08-13,1.17965,1.1864,1.17947,1.17938
2020-08-14,1.18189,1.1838,1.17847,1.18166
2020-08-17,1.18504,1.18807,1.18304,1.18526
2020-08-18,1.18793,1.19652,1.18754,1.18765
2020-08-19,1.19473,1.19546,1.18934,1.19479
2020-08-20,1.18417,1.18684,1.18065,1.18435
2020-08-21,1.18708,1.18864,1.17549,1.18737
2020-08-24,1.17991,1.18526,1.17862,1.1798
2020-08-25,1.17952,1.18441,1.17848,1.17945
2020-08-26,1.18333,1.18399,1.17761,1.1835
2020-08-27,1.18402,1.18985,1.17662,1.18427
2020-08-28,1.18205,1.19204,1.1812,1.18196
2020-08-31,1.19165,1.19636,1.18851,1.19182
2020-09-01,1.19392,1.20113,1.19373,1.1939
2020-09-02,1.19231,1.19244,1.18241,1.19232
2020-09-03,1.1846,1.18481,1.17897,1.18474
2020-09-04,1.18437,1.18635,1.17818,1.18398
2020-09-07,1.18366,1.18486,1.18138,1.18345
2020-09-08,1.18192,1.18287,1.17672,1.18217
2020-09-09,1.17691,1.18305,1.17536,1.17702
2020-09-10,1.18064,1.19147,1.18029,1.18064
2020-09-11,1.18262,1.18765,1.18259,1.18244
2020-09-14,1.18436,1.1888,1.18331,1.18427
2020-09-15,1.18669,1.1901,1.18415,1.187
2020-09-16,1.18427,1.1883,1.18146,1.18444
2020-09-17,1.18043,1.18301,1.17416,1.18034
2020-09-18,1.18526,1.1871,1.18312,1.18482
2020-09-21,1.18455,1.1873,1.17327,1.18455
2020-09-22,1.17618,1.1773,1.16934,1.1768
2020-09-23,1.17075,1.172,1.16649,1.17084
2020-09-24,1.16619,1.1681,1.16297,1.16585
2020-09-25,1.16737,1.16851,1.16135,1.16732
2020-09-28,1.16351,1.16797,1.16167,1.16353
2020-09-29,1.16777,1.17416,1.16666,1.16788
2020-09-30,1.17427,1.17564,1.16861,1.17421
2020-10-01,1.17237,1.1767,1.17181,1.17261
2020-10-02,1.17441,1.1747,1.16971,1.17449
2020-10-05,1.1722,1.17966,1.17193,1.17204
2020-10-06,1.17883,1.18074,1.17673,1.17925
2020-10-07,1.17374,1.17814,1.17254,1.17376
2020-10-08,1.17655,1.17813,1.17353,1.17675
2020-10-09,1.17671,1.18245,1.17588,1.1767
2020-10-12,1.18133,1.18273,1.1788,1.18168
2020-10-13,1.18142,1.18142,1.17357,1.18161
2020-10-14,1.1744,1.17702,1.17217,1.17422
2020-10-15,1.17476,1.17606,1.16902,1.1744
2020-10-16,1.17058,1.17467,1.16949,1.17071
2020-10-19,1.17156,1.17952,1.17049,1.17155
2020-10-20,1.1768,1.18399,1.17626,1.17689
2020-10-21,1.18293,1.18821,1.18293,1.18298
2020-10-22,1.18513,1.18694,1.18133,1.1854
2020-10-23,1.1814,1.18596,1.1788,1.1815
2020-10-26,1.18483,1.1851,1.1804,1.18485
2020-10-27,1.18094,1.1838,1.17994,1.18094
2020-10-28,1.17816,1.17883,1.17193,1.17841
2020-10-29,1.17474,1.17592,1.16562,1.17487
2020-10-30,1.16768,1.17034,1.16431,1.16787
2020-11-02,1.16425,1.1657,1.16244,1.16421
2020-11-03,1.16428,1.1742,1.16381,1.16428
2020-11-04,1.17646,1.17689,1.16077,1.17622
2020-11-05,1.17299,1.18568,1.17128,1.17327
2020-11-06,1.18142,1.18906,1.17962,1.18175
2020-11-09,1.18932,1.19192,1.17975,1.1893
2020-11-10,1.18233,1.18436,1.17808,1.18273
2020-11-11,1.18196,1.18329,1.17473,1.18188
2020-11-12,1.17787,1.1823,1.17596,1.17803
2020-11-13,1.18053,1.18339,1.17997,1.18034
2020-11-16,1.18443,1.18687,1.18147,1.18453
2020-11-17,1.18597,1.18927,1.18455,1.18594
2020-11-18,1.18644,1.1891,1.18511,1.18637
2020-11-19,1.18429,1.18554,1.18174,1.18476
2020-11-20,1.18675,1.18909,1.18519,1.18665
2020-11-23,1.18654,1.19059,1.18032,1.18665
2020-11-24,1.18418,1.18939,1.18389,1.18427
2020-11-25,1.19005,1.1928,1.18828,1.19005
2020-11-26,1.19175,1.1941,1.18869,1.192
2020-11-27,1.19119,1.19619,1.19107,1.1916
2020-11-30,1.19707,1.20021,1.19441,1.19715
2020-12-01,1.19377,1.20536,1.1936,1.19382
2020-12-02,1.20699,1.21074,1.20408,1.20744
2020-12-03,1.21134,1.2175,1.21024,1.21146
2020-12-04,1.21454,1.21777,1.21337,1.21457
2020-12-07,1.21206,1.21635,1.20808,1.21214
2020-12-08,1.21095,1.21342,1.20972,1.21131
2020-12-09,1.21099,1.2149,1.20739,1.21109
2020-12-10,1.20817,1.21581,1.20804,1.20788
2020-12-11,1.21434,1.2164,1.21079,1.21443
2020-12-14,1.21336,1.2174,1.21175,1.21334
2020-12-15,1.21487,1.21665,1.21269,1.21489
2020-12-16,1.21538,1.2213,1.2147,1.21543
2020-12-17,1.21971,1.2263,1.21924,1.21996
2020-12-18,1.2262,1.22684,1.22272,1.22627
2020-12-21,1.22106,1.22347,1.21308,1.22161
2020-12-22,1.22384,1.2259,1.2166,1.22369
2020-12-23,1.21859,1.22194,1.21578,1.21867
2020-12-24,1.21939,1.22175,1.21794,1.21914
2020-12-25,1.21847,1.2213,1.2167,1.21847
2020-12-28,1.2207,1.2252,1.21835,1.22051
2020-12-29,1.222,1.2276,1.222,1.22234
2020-12-30,1.22532,1.23088,1.2252,1.2253
2020-12-31,1.22991,1.23095,1.2223,1.22999
2021-01-01,1.21729,1.2217,1.2135,1.21803
2021-01-04,1.2249,1.231,1.21714,1.22507
2021-01-05,1.2253,1.22948,1.22499,1.22516
2021-01-06,1.22986,1.23503,1.22669,1.23003
2021-01-07,1.23378,1.23457,1.22466,1.23411
2021-01-08,1.22687,1.22821,1.22149,1.22714
2021-01-11,1.21878,1.21996,1.21347,1.21862
2021-01-12,1.21616,1.21785,1.21389,1.21607
2021-01-13,1.22093,1.22249,1.21554,1.22089
2021-01-14,1.21618,1.21729,1.21131,1.21625
2021-01-15,1.2153,1.21625,1.20847,1.21513
2021-01-18,1.20672,1.20862,1.20555,1.20681
2021-01-19,1.20785,1.21449,1.20785,1.20773
2021-01-20,1.21395,1.216,1.20777,1.21389
2021-01-21,1.21153,1.2172,1.21099,1.21156
2021-01-22,1.21662,1.2188,1.2152,1.21663
2021-01-25,1.21686,1.2186,1.21172,1.21694
2021-01-26,1.21433,1.2175,1.21084,1.21462
2021-01-27,1.21632,1.21714,1.2062,1.2163
2021-01-28,1.21048,1.2144,1.20824,1.21051
2021-01-29,1.21214,1.2157,1.2096,1.212
2021-02-01,1.21228,1.21361,1.20691,1.21239
2021-02-02,1.20677,1.2088,1.20184,1.20687
2021-02-03,1.20391,1.205,1.20049,1.20391
2021-02-04,1.20418,1.20438,1.19672,1.20424
2021-02-05,1.19674,1.20398,1.19536,1.19667
2021-02-08,1.20494,1.20685,1.20214,1.20488
2021-02-09,1.20525,1.21148,1.20502,1.20536
2021-02-10,1.2117,1.21437,1.21102,1.212
2021-02-11,1.21194,1.2151,1.21143,1.21212
2021-02-12,1.213,1.21359,1.2084,1.21315
2021-02-15,1.21211,1.2147,1.21174,1.21221
2021-02-16,1.21324,1.2171,1.20958,1.21322
2021-02-17,1.20885,1.20983,1.20256,1.20925
2021-02-18,1.20459,1.2089,1.20363,1.2048
2021-02-19,1.20918,1.21477,1.2083,1.20919
2021-02-22,1.21244,1.21551,1.20922,1.21264
2021-02-23,1.21669,1.21788,1.21368,1.21668
2021-02-24,1.2152,1.2174,1.21113,1.21521
2021-02-25,1.21695,1.22416,1.21566,1.21714
2021-02-26,1.21601,1.21825,1.20918,1.21604
2021-03-01,1.20909,1.21016,1.20299,1.20896
2021-03-02,1.20491,1.20804,1.1994,1.20511
2021-03-03,1.2085,1.21105,1.20447,1.20855
2021-03-04,1.20483,1.2064,1.2025,1.20507
2021-03-05,1.19686,1.19686,1.1898,1.19677
2021-03-08,1.19246,1.19322,1.18483,1.19256
2021-03-09,1.1852,1.1916,1.18361,1.18517
2021-03-10,1.18967,1.19251,1.187,1.18979
2021-03-11,1.19275,1.19778,1.19171,1.19261
2021-03-12,1.19816,1.19904,1.19106,1.19861
2021-03-15,1.19511,1.19654,1.19119,1.195
2021-03-16,1.19273,1.1953,1.18844,1.19258
2021-03-17,1.19021,1.1918,1.18876,1.19016
2021-03-18,1.19806,1.1991,1.19102,1.19828
2021-03-19,1.19177,1.19374,1.18749,1.19182
2021-03-22,1.18845,1.19374,1.18761,1.18831
2021-03-23,1.19333,1.19432,1.18644,1.1933
2021-03-24,1.18412,1.18511,1.18133,1.18402
2021-03-25,1.18138,1.18301,1.17752,1.18131
2021-03-26,1.17761,1.1804,1.17726,1.17766
2021-03-29,1.17876,1.17936,1.17618,1.1788
2021-03-30,1.17691,1.17758,1.17132,1.1771
2021-03-31,1.17233,1.17586,1.17045,1.17236
2021-04-01,1.1729,1.17758,1.17148,1.17288
2021-04-02,1.17777,1.1787,1.17514,1.17799
2021-04-05,1.17664,1.18161,1.17394,1.17682
2021-04-06,1.18191,1.18554,1.17965,1.18189
2021-04-07,1.18755,1.19147,1.18654,1.18742
2021-04-08,1.1872,1.19148,1.18618,1.18737
2021-04-09,1.19157,1.19232,1.18686,1.19157
2021-04-12,1.18964,1.19204,1.18734,1.19005
2021-04-13,1.19121,1.19531,1.18843,1.19147
2021-04-14,1.19574,1.19819,1.19519,1.19541
2021-04-15,1.19824,1.19931,1.19579,1.19861
2021-04-16,1.19707,1.19947,1.19509,1.19717
2021-04-19,1.19683,1.20482,1.19434,1.19695
2021-04-20,1.20438,1.20817,1.20288,1.20453
2021-04-21,1.20325,1.20453,1.2,1.20324
2021-04-22,1.20382,1.207,1.20039,1.20378
2021-04-23,1.20179,1.2078,1.20139,1.20148
2021-04-26,1.20896,1.21183,1.20637,1.20899
2021-04-27,1.20792,1.20919,1.20579,1.20817
2021-04-28,1.20885,1.21021,1.20576,1.20903
2021-04-29,1.21358,1.21521,1.21042,1.21359
2021-04-30,1.21249,1.21286,1.20247,1.21271
2021-05-03,1.20265,1.2078,1.20149,1.20278
2021-05-04,1.20598,1.2063,1.2,1.20613
2021-05-05,1.20163,1.20294,1.19872,1.2015
2021-05-06,1.20091,1.207,1.1994,1.2008
2021-05-07,1.20659,1.21654,1.20534,1.20685
2021-05-10,1.21675,1.21773,1.21374,1.21711
2021-05-11,1.21421,1.21797,1.21255,1.21409
2021-05-12,1.21455,1.21507,1.20681,1.21445
2021-05-13,1.20769,1.21065,1.20531,1.20785
2021-05-14,1.20802,1.21477,1.20715,1.20773
2021-05-17,1.21476,1.217,1.21275,1.21504
2021-05-18,1.21552,1.22324,1.21541,1.21569
2021-05-19,1.22264,1.2248,1.21919,1.2224
2021-05-20,1.21729,1.2229,1.21709,1.21729
2021-05-21,1.22279,1.2242,1.21737,1.22254
2021-05-24,1.21812,1.22294,1.21758,1.21832
2021-05-25,1.22145,1.2267,1.22124,1.22146
2021-05-26,1.22489,1.2265,1.22,1.22491
2021-05-27,1.21904,1.2217,1.21757,1.21926
2021-05-28,1.21927,1.22011,1.21334,1.21932
2021-05-31,1.21901,1.22339,1.21841,1.21901
2021-06-01,1.22341,1.22542,1.22146,1.22329
2021-06-02,1.22181,1.22294,1.21657,1.22178
2021-06-03,1.22115,1.2216,1.21209,1.22099
2021-06-04,1.21303,1.21877,1.21055,1.2133
2021-06-07,1.21657,1.2202,1.21451,1.21684
2021-06-08,1.21896,1.21966,1.21666,1.21936
2021-06-09,1.21718,1.2219,1.21718,1.21729
2021-06-10,1.21773,1.21921,1.21454,1.2182
2021-06-11,1.21732,1.2195,1.2095,1.21726
2021-06-14,1.21108,1.21315,1.20953,1.21102
2021-06-15,1.21242,1.21492,1.21029,1.21222
2021-06-16,1.21255,1.2135,1.21104,1.21271
2021-06-17,1.19918,1.20077,1.1907,1.19956
2021-06-18,1.19133,1.19275,1.18511,1.19134
2021-06-21,1.1869,1.19205,1.18488,1.18737
2021-06-22,1.19116,1.19175,1.18824,1.19126
2021-06-23,1.19374,1.197,1.19158,1.19367
2021-06-24,1.19316,1.19567,1.19199,1.19332
2021-06-25,1.19279,1.19745,1.19279,1.19303
2021-06-28,1.19422,1.1946,1.19046,1.19422
2021-06-29,1.19303,1.19303,1.18804,1.19289
2021-06-30,1.18999,1.19104,1.18458,1.19019
2021-07-01,1.18554,1.1884,1.18381,1.18568
2021-07-02,1.18471,1.1861,1.18194,1.18462
2021-07-05,1.18559,1.1882,1.1852,1.18562
2021-07-06,1.18615,1.18963,1.1815,1.18638
2021-07-07,1.18203,1.18413,1.17824,1.18245
2021-07-08,1.17936,1.18663,1.17843,1.17934
2021-07-09,1.18469,1.18747,1.18252,1.1848
2021-07-12,1.18737,1.18821,1.18367,1.1873
2021-07-13,1.18649,1.18779,1.17934,1.18652
2021-07-14,1.17744,1.1828,1.17726,1.17754
2021-07-15,1.18333,1.18511,1.1806,1.18333
2021-07-16,1.18131,1.1823,1.1794,1.18118
2021-07-19,1.18115,1.18233,1.17643,1.1814
2021-07-20,1.17925,1.1804,1.17571,1.17938
2021-07-21,1.17855,1.18028,1.17536,1.17841
2021-07-22,1.17952,1.18298,1.17666,1.17927
2021-07-23,1.17736,1.17855,1.1756,1.17727
2021-07-26,1.1773,1.18175,1.17646,1.17734
2021-07-27,1.18064,1.18371,1.17718,1.18078
2021-07-28,1.18224,1.18301,1.17858,1.18231
2021-07-29,1.18468,1.1892,1.18417,1.1846
2021-07-30,1.1892,1.1911,1.18555,1.1893
2021-08-02,1.18654,1.1899,1.18596,1.1867
2021-08-03,1.18749,1.1896,1.18556,1.18747
2021-08-04,1.18692,1.1902,1.18343,1.18694
2021-08-05,1.18399,1.1859,1.18298,1.18374
2021-08-06,1.18332,1.18357,1.17564,1.18357
2021-08-09,1.17509,1.17716,1.17418,1.17495
2021-08-10,1.1739,1.1744,1.17107,1.17385
2021-08-11,1.17198,1.17469,1.17064,1.17233
2021-08-12,1.17421,1.1751,1.17251,1.17419
2021-08-13,1.17361,1.1803,1.1731,1.17363
2021-08-16,1.17963,1.18036,1.1768,1.17947
2021-08-17,1.17799,1.17841,1.17106,1.17799
2021-08-18,1.17096,1.1731,1.16969,1.17097
2021-08-19,1.17038,1.17069,1.16687,1.17033
2021-08-20,1.16768,1.1691,1.16649,1.16766
2021-08-23,1.16997,1.17433,1.16956,1.16975
2021-08-24,1.17467,1.17648,1.17281,1.17445
2021-08-25,1.1755,1.17606,1.17286,1.17531
2021-08-26,1.1773,1.17813,1.17478,1.17744
2021-08-27,1.1753,1.18036,1.1736,1.17564
2021-08-30,1.18,1.1812,1.17845,1.1799
2021-08-31,1.17994,1.18455,1.17965,1.17969
2021-09-01,1.1812,1.186,1.17951,1.18103
2021-09-02,1.18423,1.18723,1.18348,1.18409
2021-09-03,1.18742,1.19076,1.18682,1.18765
2021-09-06,1.18859,1.18864,1.18571,1.18859
2021-09-07,1.18739,1.18878,1.18383,1.18751
2021-09-08,1.18455,1.1854,1.18032,1.18436
2021-09-09,1.18203,1.18413,1.18061,1.18191
2021-09-10,1.18235,1.1853,1.18194,1.18259
2021-09-13,1.18125,1.18175,1.17706,1.1812
2021-09-14,1.18107,1.1847,1.1802,1.1812
2021-09-15,1.18036,1.1833,1.1801,1.1805
2021-09-16,1.18194,1.18231,1.17517,1.182
2021-09-17,1.17648,1.17897,1.17297,1.17675
2021-09-20,1.17288,1.17371,1.17006,1.17299
2021-09-21,1.17257,1.17489,1.17159,1.17302
2021-09-22,1.17261,1.17445,1.17171,1.17229
2021-09-23,1.16889,1.1751,1.16842,1.16877
2021-09-24,1.17418,1.17481,1.17017,1.17403
2021-09-27,1.17221,1.1728,1.16866,1.17231
2021-09-28,1.1696,1.1706,1.167,1.16968
2021-09-29,1.16869,1.1692,1.16101,1.16863
2021-09-30,1.16023,1.16117,1.15701,1.16016
2021-10-01,1.15742,1.1609,1.15639,1.15745
2021-10-04,1.16073,1.16401,1.15886,1.16073
2021-10-05,1.16166,1.16225,1.15831,1.16184
2021-10-06,1.15951,1.15996,1.15302,1.15961
2021-10-07,1.15553,1.15714,1.15493,1.15553
2021-10-08,1.15592,1.15837,1.15425,1.15598
2021-10-11,1.15659,1.15875,1.15529,1.1566
2021-10-12,1.15529,1.15701,1.15339,1.15537
2021-10-13,1.1531,1.1579,1.15306,1.1534
2021-10-14,1.15996,1.1625,1.15847,1.15996
2021-10-15,1.15907,1.16198,1.15888,1.15915
2021-10-18,1.1596,1.16121,1.1573,1.1597
2021-10-19,1.16145,1.167,1.16145,1.16139
2021-10-20,1.16339,1.1654,1.1618,1.1632
2021-10-21,1.16524,1.167,1.16332,1.1655
2021-10-22,1.16259,1.16541,1.16224,1.16253
2021-10-25,1.16413,1.16686,1.15933,1.16401
2021-10-26,1.16117,1.1629,1.15859,1.16117
2021-10-27,1.15982,1.16244,1.15853,1.15982
2021-10-28,1.15989,1.16932,1.15832,1.16001
2021-10-29,1.16837,1.16918,1.15467,1.16836
2021-11-01,1.15594,1.15933,1.15467,1.15567
2021-11-02,1.16017,1.1615,1.15792,1.15996
2021-11-03,1.15808,1.1599,1.15636,1.15794
2021-11-04,1.16158,1.16171,1.15292,1.16158
2021-11-05,1.15567,1.15647,1.15141,1.15553
2021-11-08,1.15685,1.15955,1.15517,1.15689
2021-11-09,1.15887,1.1609,1.15702,1.15915
2021-11-10,1.15937,1.15982,1.15134,1.15955
2021-11-11,1.14857,1.14916,1.14549,1.14859
2021-11-12,1.14478,1.14599,1.14341,1.14508
2021-11-15,1.14423,1.14642,1.1417,1.14416
2021-11-16,1.13674,1.1387,1.13307,1.13665
2021-11-17,1.13162,1.1334,1.12705,1.13212
2021-11-18,1.13181,1.13598,1.1315,1.13212
2021-11-19,1.13701,1.13701,1.12524,1.13684
2021-11-22,1.12757,1.12905,1.12382,1.12757
2021-11-23,1.12435,1.12734,1.12271,1.12421
2021-11-24,1.12439,1.12545,1.11878,1.12449
2021-11-25,1.1207,1.12309,1.1204,1.1203
2021-11-26,1.1209,1.1322,1.1208,1.12096
2021-11-29,1.12911,1.1298,1.12589,1.12932
2021-11-30,1.12936,1.13817,1.12461,1.12934
2021-12-01,1.133,1.13585,1.13042,1.13303
2021-12-02,1.13196,1.13482,1.13019,1.13195
2021-12-03,1.13068,1.13318,1.12674,1.13062
2021-12-06,1.13026,1.131,1.1269,1.13048
2021-12-07,1.12845,1.12994,1.12313,1.12867
2021-12-08,1.12731,1.1339,1.12696,1.12765
2021-12-09,1.1344,1.13456,1.12794,1.13456
2021-12-10,1.12941,1.13226,1.12674,1.12933
2021-12-13,1.13112,1.13161,1.12635,1.13118
2021-12-14,1.12834,1.13276,1.12666,1.12854
2021-12-15,1.12587,1.1278,1.12492,1.12613
2021-12-16,1.12931,1.13636,1.12821,1.12908
2021-12-17,1.13354,1.13491,1.12684,1.13341
2021-12-20,1.12425,1.13045,1.12373,1.12435
2021-12-21,1.12768,1.13033,1.12618,1.12775
2021-12-22,1.12905,1.1342,1.12653,1.12876
2021-12-23,1.13302,1.13456,1.12915,1.13289
2021-12-24,1.13246,1.13443,1.13084,1.13273
2021-12-27,1.13239,1.1335,1.13042,1.13243
2021-12-28,1.13298,1.1336,1.12904,1.133
2021-12-29,1.13134,1.137,1.12754,1.13148
